user_id,benefit_id,rating,timestamp
0,476,0.7,2004-09-10 03:14:27
0,477,0.8,2005-04-02 23:49:46
0,480,0.6,2005-04-02 23:55:27
0,482,0.7,2005-04-02 23:50:34
0,483,0.8,2005-04-02 23:52:14
0,484,1.0,2005-04-02 23:30:33
0,486,0.7,2005-04-02 23:52:38
0,487,0.7,2004-09-10 03:16:01
0,488,0.8,2005-04-02 23:54:05
0,490,0.7,2005-04-02 23:56:03
0,493,0.8,2005-04-02 23:50:19
0,494,0.8,2005-04-02 23:48:08
0,496,1.0,2004-09-10 03:13:47
0,497,0.9,2005-04-02 23:44:53
0,500,0.8,2005-04-02 23:49:08
1,3,0.8,2000-11-21 15:34:49
1,39,0.6,2000-11-21 15:32:56
1,42,1.0,2000-11-21 15:36:54
1,43,1.0,2000-11-21 15:32:28
1,75,0.6,2000-11-21 15:29:58
1,77,1.0,2000-11-21 15:32:00
1,134,0.8,2000-11-21 15:31:31
1,140,1.0,2000-11-21 15:36:54
1,167,0.6,2000-11-21 15:29:58
1,184,1.0,2000-11-21 15:29:58
1,186,1.0,2000-11-21 15:36:54
1,201,1.0,2000-11-21 15:31:31
1,206,1.0,2000-11-21 15:30:59
1,211,1.0,2000-11-21 15:36:54
1,222,1.0,2000-11-21 15:34:06
1,251,1.0,2000-11-21 15:35:43
1,264,1.0,2000-11-21 15:36:54
1,289,0.6,2000-11-21 15:35:16
1,290,1.0,2000-11-21 15:29:58
1,291,0.4,2000-11-21 15:36:09
1,330,0.4,2000-11-21 15:32:28
1,339,0.8,2000-11-21 15:35:16
1,340,0.8,2000-11-21 15:32:00
1,383,0.6,2000-11-21 15:30:59
1,393,0.8,2000-11-21 15:29:58
1,408,0.8,2000-11-21 15:32:00
1,420,0.6,2000-11-21 15:34:49
1,421,0.8,2000-11-21 15:32:28
1,427,0.6,2000-11-21 15:35:43
1,431,1.0,2000-11-21 15:32:56
1,434,0.8,2000-11-21 15:35:16
1,435,1.0,2000-11-21 15:30:59
2,1,0.8,1999-12-11 13:36:47
2,31,0.6,1999-12-14 12:54:08
2,33,0.4,1999-12-14 12:54:59
2,35,0.6,1999-12-14 12:52:19
2,49,1.0,1999-12-14 12:51:10
2,71,0.6,1999-12-11 13:21:40
2,74,1.0,1999-12-11 13:16:55
2,77,1.0,1999-12-14 12:50:20
2,85,0.4,1999-12-14 12:53:25
2,92,1.0,1999-12-11 13:14:07
2,100,1.0,1999-12-11 13:16:55
2,106,0.8,1999-12-11 13:41:11
2,123,0.8,1999-12-14 12:49:10
2,128,1.0,1999-12-11 13:01:07
2,132,1.0,1999-12-11 13:04:10
2,144,1.0,1999-12-11 13:11:52
2,145,0.6,1999-12-14 12:47:38
2,159,1.0,1999-12-11 13:15:03
2,162,0.8,1999-12-11 13:27:58
2,168,0.8,1999-12-11 13:26:40
2,169,0.6,1999-12-14 12:49:44
2,170,1.0,1999-12-14 12:49:44
2,174,0.4,1999-12-11 07:25:08
2,177,1.0,1999-12-11 13:16:55
2,179,0.8,1999-12-11 13:41:11
2,180,0.8,1999-12-11 13:20:44
2,184,1.0,1999-12-11 13:27:36
2,185,1.0,1999-12-11 13:08:11
2,186,1.0,1999-12-11 13:27:36
2,187,0.8,1999-12-14 12:47:38
2,191,1.0,1999-12-11 13:01:34
2,194,0.6,1999-12-11 13:03:16
2,195,1.0,1999-12-11 13:02:28
2,196,1.0,1999-12-11 13:35:30
2,207,1.0,1999-12-11 13:20:44
2,210,1.0,1999-12-11 13:23:51
2,211,1.0,1999-12-11 13:41:11
2,219,1.0,1999-12-11 13:16:55
2,220,0.8,1999-12-11 13:15:03
2,221,1.0,1999-12-11 13:27:01
2,226,0.8,1999-12-11 13:25:18
2,233,0.6,1999-12-14 12:50:20
2,251,0.8,1999-12-14 12:53:25
2,256,0.8,1999-12-14 12:51:10
2,266,0.8,1999-12-14 12:54:32
2,269,0.6,1999-12-11 13:36:06
2,273,0.8,1999-12-14 12:54:32
2,278,0.8,1999-12-14 12:52:43
2,280,0.8,1999-12-14 12:48:22
2,295,0.6,1999-12-11 07:25:08
2,296,0.6,1999-12-14 12:53:41
2,298,0.8,1999-12-11 13:23:10
2,300,0.8,1999-12-11 13:19:38
2,303,0.6,1999-12-14 12:54:59
2,306,1.0,1999-12-11 13:24:43
2,315,1.0,1999-12-11 07:25:08
2,321,1.0,1999-12-11 13:30:01
2,329,1.0,1999-12-11 13:41:11
2,331,0.8,1999-12-11 13:42:09
2,332,0.8,1999-12-11 13:25:48
2,334,0.8,1999-12-11 13:28:35
2,337,0.8,1999-12-14 12:51:10
2,340,0.8,1999-12-11 13:42:09
2,342,0.8,1999-12-14 12:49:44
2,348,0.2,1999-12-11 07:30:41
2,350,0.8,1999-12-11 13:23:30
2,352,1.0,1999-12-14 12:47:38
2,353,0.6,1999-12-11 07:37:57
2,356,1.0,1999-12-14 12:52:19
2,357,0.8,1999-12-14 12:48:50
2,358,0.6,1999-12-14 12:54:59
2,359,0.2,1999-12-14 12:54:59
2,362,0.6,1999-12-14 12:48:50
2,363,0.6,1999-12-14 12:47:38
2,365,0.8,1999-12-14 12:54:08
2,373,0.8,1999-12-11 07:34:14
2,377,1.0,1999-12-11 13:21:56
2,378,1.0,1999-12-11 13:07:46
2,379,0.8,1999-12-11 13:29:40
2,384,1.0,1999-12-11 13:44:58
2,385,0.6,1999-12-14 12:50:20
2,386,0.6,1999-12-14 12:49:44
2,387,0.8,1999-12-14 12:48:50
2,391,0.8,1999-12-11 13:27:44
2,392,0.8,1999-12-11 13:29:40
2,397,0.4,1999-12-14 12:54:08
2,404,0.8,1999-12-11 13:22:47
2,406,0.8,1999-12-11 13:21:08
2,407,0.8,1999-12-11 13:02:28
2,460,1.0,1999-12-11 13:04:10
3,4,0.6,1996-08-24 09:33:47
3,11,0.6,1996-08-24 09:29:54
3,32,0.6,1996-08-24 09:27:32
3,51,0.6,1996-08-24 09:28:18
3,58,0.8,1996-08-24 09:28:42
3,63,0.8,1996-08-24 09:33:18
3,64,0.8,1996-08-24 09:34:03
3,67,0.6,1996-08-24 09:27:05
3,71,0.6,1996-08-24 09:31:27
3,73,1.0,1996-08-24 09:29:04
3,77,0.8,1996-08-24 09:29:04
3,88,0.8,1996-08-24 09:34:42
3,90,0.6,1996-08-24 09:37:37
3,95,0.8,1996-08-24 09:30:38
4,2,0.6,1996-12-25 15:26:09
4,38,0.6,1996-12-25 15:28:43
4,42,1.0,1996-12-25 15:26:48
4,46,0.8,1996-12-25 15:26:09
4,62,0.6,1996-12-25 15:27:30
4,63,1.0,1996-12-25 15:27:30
4,64,0.8,1996-12-25 15:26:48
4,65,0.8,1996-12-26 16:24:34
4,66,1.0,1996-12-25 15:28:43
4,71,1.0,1996-12-25 15:26:09
4,73,1.0,1996-12-25 15:28:43
4,77,0.8,1996-12-25 15:25:15
4,80,0.8,1996-12-25 15:26:47
4,83,1.0,1996-12-25 15:28:08
4,86,0.6,1996-12-25 15:29:11
4,89,0.8,1996-12-25 15:27:30
4,100,0.6,1996-12-25 15:25:15
4,101,1.0,1996-12-26 16:26:29
4,102,1.0,1996-12-25 15:25:15
4,111,1.0,1996-12-25 15:17:36
4,122,1.0,1996-12-25 15:15:35
4,123,0.6,1996-12-25 15:16:32
4,126,1.0,1996-12-25 15:17:54
4,149,1.0,1996-12-26 16:27:13
4,150,1.0,1996-12-26 16:26:29
4,153,0.8,1996-12-25 15:19:12
4,155,0.4,1996-12-25 15:16:31
4,157,1.0,1996-12-26 16:25:53
4,158,1.0,1996-12-26 16:27:54
4,171,1.0,1996-12-26 16:28:48
4,176,1.0,1996-12-26 16:27:54
4,184,1.0,1996-12-26 16:27:54
4,241,1.0,1996-12-25 15:20:31
5,1,1.0,1997-03-13 17:50:52
5,5,1.0,1997-03-13 17:52:38
5,10,1.0,1997-03-13 17:50:52
5,17,1.0,1997-03-13 17:54:18
5,19,1.0,1997-03-13 17:50:52
5,26,0.6,1997-03-13 17:56:23
5,28,1.0,1997-03-13 17:50:52
5,107,0.8,1997-03-13 17:56:23
5,109,1.0,1997-03-13 17:50:52
5,110,0.8,1997-03-13 17:54:18
5,117,0.6,1997-03-13 17:52:38
5,124,0.6,1997-03-13 17:56:23
5,155,0.2,1997-03-13 17:52:38
6,3,0.6,2002-01-16 19:14:23
6,7,0.8,2002-01-16 19:04:49
6,8,0.4,2002-01-16 19:18:52
6,12,0.6,2002-01-16 18:53:58
6,30,0.6,2002-01-16 19:06:05
6,44,0.6,2002-01-16 18:36:57
6,53,0.6,2002-01-16 19:08:10
6,54,0.8,2002-01-16 18:34:06
6,56,0.6,2002-01-16 19:17:17
6,59,0.6,2002-01-16 19:07:18
6,61,0.8,2002-01-16 18:08:56
6,71,0.8,2002-01-16 19:04:20
6,94,0.8,2002-01-16 18:27:31
6,99,0.8,2002-01-16 18:24:40
6,104,0.8,2002-01-16 19:05:38
6,112,0.4,2002-01-16 18:53:58
6,118,0.6,2002-01-16 19:09:21
6,123,0.6,2002-01-16 19:15:27
6,134,0.8,2002-01-16 18:08:30
6,138,0.8,2002-01-16 19:01:40
6,141,0.6,2002-01-16 19:02:55
6,142,0.6,2002-01-16 19:03:50
6,147,0.8,2002-01-16 18:24:41
6,162,0.6,2002-01-16 19:07:18
6,164,0.8,2002-01-16 18:44:58
6,165,0.6,2002-01-16 19:08:32
6,176,1.0,2002-01-16 18:09:32
6,182,0.4,2002-01-16 18:45:32
6,195,0.6,2002-01-16 18:08:06
6,200,0.8,2002-01-16 19:00:43
6,203,1.0,2002-01-16 18:21:02
6,211,0.8,2002-01-16 18:44:58
6,212,0.8,2002-01-16 18:34:25
6,218,0.6,2002-01-16 18:45:32
6,225,0.6,2002-01-16 18:32:20
6,241,0.6,2002-01-16 19:03:30
6,244,0.4,2002-01-16 19:15:50
6,245,0.6,2002-01-16 19:08:54
6,247,0.6,2002-01-16 18:39:35
6,249,0.6,2002-01-16 18:33:18
6,252,0.6,2002-01-16 18:48:48
6,255,0.6,2002-01-16 19:11:03
6,260,0.8,2002-01-16 19:02:29
6,262,0.4,2002-01-16 18:36:57
6,263,1.0,2002-01-16 19:06:05
6,267,0.8,2002-01-16 19:05:38
6,273,0.6,2002-01-16 18:55:11
6,277,0.8,2002-01-16 19:24:56
6,278,0.8,2002-01-16 18:48:18
6,281,0.6,2002-01-16 18:33:18
6,297,0.6,2002-01-16 19:28:04
6,298,0.8,2002-01-16 18:28:18
6,300,1.0,2002-01-16 18:24:41
6,304,0.6,2002-01-16 18:52:03
6,305,0.6,2002-01-16 19:01:40
6,307,0.8,2002-01-16 18:33:42
6,312,0.6,2002-01-16 19:08:32
6,326,0.4,2002-01-16 18:36:28
6,336,0.8,2002-01-16 18:29:47
6,357,0.8,2002-01-16 18:47:12
6,358,0.6,2002-01-16 18:55:11
6,362,0.4,2002-01-16 18:50:19
6,364,0.8,2002-01-16 18:51:41
6,369,0.6,2002-01-16 19:23:56
6,373,0.6,2002-01-16 18:54:30
6,376,1.0,2002-01-16 19:29:08
6,387,0.6,2002-01-16 18:47:12
6,394,0.8,2002-01-16 19:24:56
6,400,0.4,2002-01-16 18:50:52
6,402,0.6,2002-01-16 18:25:21
6,429,0.6,2002-01-16 18:54:30
6,435,0.8,2002-01-16 18:49:11
6,444,1.0,2002-01-16 18:17:06
7,1,0.8,1996-06-05 13:37:51
7,4,0.6,1996-06-05 13:50:31
7,29,0.8,1996-06-05 11:11:21
7,32,0.6,1996-06-05 11:12:55
7,41,0.8,1996-06-05 13:37:14
7,43,1.0,1996-06-05 13:39:23
7,45,0.6,1996-06-05 13:44:04
7,48,1.0,1996-06-05 11:11:21
7,49,0.4,1996-06-05 11:13:55
7,53,0.8,1996-06-05 13:37:14
7,55,0.8,1996-06-05 13:44:04
7,59,0.8,1996-06-05 13:53:10
7,74,1.0,1996-06-05 13:38:16
7,94,1.0,1996-06-05 13:40:13
7,96,0.8,1996-06-05 13:54:49
7,97,0.6,1996-06-05 11:12:55
7,100,1.0,1996-06-05 13:38:16
7,102,0.6,1996-06-18 08:45:32
8,58,0.8,2001-07-01 20:26:38
8,189,0.6,2001-07-01 20:26:17
8,277,0.6,2001-07-01 20:50:44
8,293,1.0,2001-07-01 20:43:51
8,367,0.6,2001-07-01 20:48:10
8,371,0.6,2001-07-01 20:48:36
8,373,0.4,2001-07-01 20:50:44
8,394,1.0,2001-07-01 20:51:20
9,1,0.8,1999-11-25 02:44:47
9,176,0.8,1999-11-25 02:33:00
9,178,0.8,1999-11-25 02:36:16
9,184,0.8,1999-11-25 02:40:10
9,195,0.8,1999-11-25 02:39:14
9,200,1.0,1999-11-25 02:39:14
9,219,0.6,1999-11-25 02:46:26
9,239,1.0,1999-11-25 02:36:16
9,263,0.8,1999-11-25 02:40:10
9,343,0.6,1999-11-25 02:36:16
9,379,0.8,1999-11-25 02:45:34
10,1,0.9,2009-01-02 01:13:41
10,14,1.0,2009-01-01 04:11:35
10,23,0.8,2009-01-01 23:49:08
10,29,1.0,2009-01-01 04:49:03
10,32,0.8,2009-01-02 01:15:00
10,49,0.7,2009-01-01 05:41:36
10,50,1.0,2009-01-01 22:56:11
10,58,1.0,2009-01-02 01:13:24
10,67,1.0,2009-08-25 03:27:37
10,82,0.9,2009-01-02 01:15:49
10,90,0.9,2009-01-01 04:02:19
10,96,0.9,2009-01-02 01:16:09
10,97,1.0,2009-08-25 03:27:47
10,102,0.9,2009-01-02 01:15:04
10,106,0.8,2009-01-01 23:52:32
10,108,0.4,2009-01-01 04:32:18
10,110,0.9,2009-08-24 19:46:45
10,122,1.0,2009-01-01 05:39:00
10,145,1.0,2009-08-25 03:15:09
10,151,0.8,2009-01-02 01:16:51
10,176,1.0,2009-01-01 05:26:00
10,178,0.8,2009-01-02 01:14:48
10,186,1.0,2009-01-01 04:30:58
10,187,0.6,2009-01-01 04:51:53
10,202,0.8,2009-01-01 05:43:26
10,211,1.0,2009-01-01 04:58:42
10,221,0.8,2009-01-01 04:41:44
10,251,1.0,2009-01-01 05:33:03
10,253,1.0,2009-01-01 05:45:34
10,254,0.8,2009-01-01 05:43:00
10,263,0.8,2009-01-02 01:16:04
10,272,0.9,2009-01-01 05:33:17
10,296,1.0,2009-01-01 04:58:47
10,318,1.0,2009-01-01 04:02:43
10,319,0.6,2009-01-02 00:25:05
10,356,0.9,2009-01-02 01:16:19
10,367,0.1,2009-01-01 04:55:29
10,373,0.9,2009-01-01 04:03:03
10,376,1.0,2009-08-25 03:28:42
10,383,1.0,2009-01-01 04:37:20
10,394,0.9,2009-01-02 00:46:25
10,423,0.6,2009-01-01 05:46:18
10,424,1.0,2009-08-24 19:49:48
10,444,0.9,2009-01-02 01:17:02
10,445,0.9,2009-01-01 05:55:19
10,462,1.0,2009-01-01 05:30:46
10,466,1.0,2009-01-01 23:49:43
10,473,1.0,2009-01-01 04:16:32
10,494,0.8,2009-01-02 01:19:40
11,1,0.8,1997-03-22 20:48:38
11,4,0.6,1997-03-22 20:49:34
11,5,0.6,1997-03-22 20:49:34
11,10,0.6,1997-03-22 20:48:39
11,42,0.8,1997-03-22 20:50:25
11,58,0.8,1997-03-22 20:53:21
11,67,0.8,1997-03-22 20:53:14
11,81,0.6,1997-03-22 20:49:34
11,98,0.8,1997-03-22 20:53:18
11,99,0.6,1997-03-22 20:53:19
11,102,0.8,1997-03-22 20:54:22
11,105,1.0,1997-03-22 20:49:34
11,118,0.6,1997-03-22 20:48:37
11,122,0.6,1997-03-22 20:48:37
11,123,0.8,1997-03-22 20:50:25
12,1,0.8,1996-11-27 08:21:31
12,11,0.6,1996-11-27 08:16:11
12,14,1.0,1996-11-27 08:16:57
12,23,1.0,1996-11-27 08:14:32
12,29,1.0,1996-11-27 08:12:46
12,31,0.8,1996-11-27 08:17:31
12,32,0.6,1996-11-27 08:13:13
12,46,0.6,1996-11-27 08:19:02
12,50,1.0,1996-11-27 08:14:11
12,59,0.6,1996-11-27 08:16:57
12,62,0.8,1996-11-27 08:15:18
12,67,0.4,1996-11-27 08:12:46
12,74,1.0,1996-11-27 08:13:13
12,102,0.4,1996-11-27 08:13:39
12,104,1.0,1996-11-27 08:15:41
13,1,0.9,2008-10-29 20:13:59
13,29,1.0,2008-10-29 20:08:51
13,40,0.8,2008-10-29 22:46:48
13,49,0.6,2008-10-29 22:38:10
13,53,0.9,2008-10-29 21:44:19
13,77,0.8,2008-10-29 22:37:07
13,88,0.4,2008-10-29 22:44:41
13,95,0.5,2008-10-29 22:39:25
13,96,0.5,2008-10-29 22:38:38
13,101,0.7,2008-10-29 22:43:05
13,148,0.6,2008-10-29 19:34:57
13,153,0.7,2008-10-29 19:33:39
13,164,0.7,2008-10-29 22:38:27
13,184,0.8,2008-10-29 22:37:28
13,194,0.2,2008-10-29 21:27:59
13,198,1.0,2008-10-29 20:16:00
13,211,0.8,2008-10-29 20:14:46
13,212,0.8,2008-10-29 22:48:43
13,245,0.5,2008-10-29 19:35:16
13,253,0.7,2008-10-29 22:38:32
13,262,0.9,2008-10-29 19:38:03
13,294,0.2,2008-10-29 19:40:47
13,296,0.8,2008-10-29 19:51:33
13,298,0.6,2008-10-29 20:05:28
13,304,0.5,2008-10-29 19:51:06
13,308,0.6,2008-10-29 19:51:02
13,321,0.9,2008-10-29 20:51:29
13,324,0.7,2008-10-29 19:37:52
13,352,0.6,2008-10-29 21:13:25
13,356,0.5,2008-10-29 22:38:52
13,372,0.7,2008-10-29 19:36:36
13,375,0.8,2008-10-29 21:06:56
13,379,0.7,2008-10-29 21:40:04
13,380,0.7,2008-10-29 22:46:15
13,388,0.6,2008-10-29 22:42:22
13,444,0.7,2008-10-29 20:15:15
14,6,0.4,1996-08-16 14:57:45
14,16,0.6,1996-08-16 15:00:17
14,28,0.6,1996-08-16 14:56:06
14,29,0.8,1996-08-16 14:44:02
14,32,0.4,1996-08-16 14:45:04
14,50,0.6,1996-08-16 14:46:26
14,66,0.6,1996-08-16 15:00:18
14,71,0.6,1996-08-16 15:01:26
14,74,0.8,1996-08-16 14:45:47
14,82,0.6,1996-08-16 14:57:45
14,86,0.8,1996-08-16 15:02:28
14,91,0.8,1996-08-16 15:01:26
14,97,0.6,1996-08-16 14:45:04
14,99,0.6,1996-08-16 14:44:02
14,101,0.8,1996-08-16 15:01:26
14,103,0.8,1996-08-16 15:02:28
14,105,0.8,1996-08-16 14:57:45
14,122,0.6,1996-08-16 15:00:18
15,1,0.6,2001-05-27 13:22:52
15,25,0.8,2001-05-27 13:28:56
15,58,0.8,2001-05-27 13:31:35
15,91,0.6,2001-05-27 13:30:13
15,154,0.6,2001-05-27 13:27:49
15,171,0.6,2001-05-27 13:21:12
15,177,1.0,2001-05-27 13:22:18
15,204,0.4,2001-05-27 13:27:49
15,310,0.6,2001-05-27 13:28:34
15,378,0.8,2001-05-27 13:22:52
16,4,0.8,2001-01-06 07:24:23
16,66,0.6,2001-01-06 07:24:46
16,211,0.8,2001-01-06 07:18:24
16,272,0.6,2001-01-06 07:24:46
16,300,1.0,2001-01-16 23:04:10
16,367,1.0,2001-01-06 07:16:42
16,436,0.8,2001-05-11 01:15:25
17,42,0.2,2007-11-20 15:48:15
17,58,0.8,2007-11-20 15:48:00
17,77,0.3,2007-11-20 15:47:46
17,100,0.7,2007-11-20 15:47:41
17,105,0.8,2007-11-20 15:48:36
17,181,1.0,2007-11-30 11:53:05
17,195,0.9,2009-03-05 22:46:34
17,211,0.4,2009-03-06 16:21:16
17,456,0.6,2009-03-05 22:53:34
18,1,1.0,1997-02-05 21:03:48
18,4,1.0,1997-02-05 21:04:44
18,5,1.0,1997-02-05 21:04:44
18,10,0.8,1997-02-05 21:03:48
18,14,0.4,1997-02-05 21:03:47
18,19,1.0,1997-02-05 21:03:48
18,24,1.0,1997-02-05 21:04:44
18,26,0.8,1997-02-05 21:06:13
18,65,0.8,1997-02-05 21:05:22
18,81,0.8,1997-02-05 21:04:44
18,107,0.8,1997-02-05 21:06:13
18,115,0.6,1997-02-05 21:06:46
18,117,0.8,1997-02-05 21:04:44
18,155,1.0,1997-02-05 21:04:44
19,9,0.8,2005-09-12 15:39:48
19,38,0.7,2005-09-12 15:39:35
19,64,0.4,2005-09-12 15:44:02
19,296,0.7,2005-09-12 15:40:02
19,352,0.8,2005-09-12 15:43:46
19,444,0.7,2005-09-12 15:39:03
19,468,0.7,2005-09-12 15:40:10
20,4,0.8,2001-06-10 16:16:07
20,14,0.8,2001-06-10 16:14:58
20,61,0.6,2001-06-10 16:14:42
20,100,1.0,2001-06-10 16:09:04
20,101,0.6,2001-06-10 16:20:44
20,128,1.0,2001-06-10 15:54:53
20,135,0.8,2001-06-10 16:08:09
20,138,0.6,2001-06-10 16:24:50
20,145,1.0,2001-06-10 15:54:53
20,151,0.8,2001-06-10 16:16:20
20,157,0.8,2001-06-10 16:13:46
20,160,1.0,2001-06-10 16:00:14
20,164,0.8,2001-06-10 16:18:38
20,172,0.6,2001-06-10 16:22:25
20,175,1.0,2001-06-10 15:55:23
20,182,0.8,2001-06-10 16:08:45
20,184,1.0,2001-06-10 16:19:54
20,185,1.0,2001-06-10 16:09:40
20,189,0.8,2001-06-10 16:00:14
20,194,1.0,2001-06-10 16:03:37
20,206,1.0,2001-06-10 16:08:09
20,208,0.8,2001-06-10 16:03:59
20,211,0.8,2001-06-10 16:19:54
20,214,0.8,2001-06-10 16:07:31
20,215,0.4,2001-06-10 16:14:07
20,217,0.8,2001-06-10 16:20:28
20,241,0.8,2001-06-10 16:23:06
20,246,0.8,2001-06-10 16:25:30
20,259,1.0,2001-06-10 16:08:09
20,280,0.8,2001-06-10 16:15:26
20,293,1.0,2001-06-10 16:14:58
20,298,0.6,2001-06-10 16:24:31
20,315,0.8,2001-06-10 16:21:47
20,329,1.0,2001-06-10 16:17:28
20,332,0.8,2001-06-10 16:08:45
20,364,0.6,2001-06-10 16:12:55
20,375,0.8,2001-06-10 16:14:42
20,388,0.8,2001-06-10 16:13:28
20,406,0.8,2001-06-10 16:13:28
20,410,0.6,2001-06-10 16:18:58
21,1,0.6,2001-07-09 00:22:37
21,9,1.0,2001-07-09 00:23:48
21,15,0.8,2001-07-09 00:21:17
21,16,0.8,2001-07-09 00:19:39
21,23,0.8,2001-07-09 00:01:02
21,74,0.6,2001-07-09 00:28:53
21,96,0.6,2001-07-09 00:07:10
21,109,1.0,2001-07-09 00:30:30
21,117,0.8,2001-07-09 00:30:08
21,151,1.0,2001-07-09 00:25:33
21,152,0.6,2001-07-09 00:31:17
21,160,0.8,2001-07-09 00:19:53
21,165,0.8,2001-07-09 00:26:27
21,178,0.6,2001-07-09 00:25:33
21,217,0.6,2001-07-09 00:25:54
21,232,0.6,2001-07-09 00:29:52
21,238,0.8,2001-07-09 00:32:30
21,255,0.8,2001-07-09 00:32:30
21,261,0.6,2001-07-09 00:31:44
21,324,0.8,2001-07-09 00:26:48
21,383,0.6,2001-07-09 00:20:43
21,387,0.8,2001-07-09 00:28:53
21,394,0.8,2001-07-09 00:24:30
21,396,0.6,2001-07-09 00:26:27
21,436,0.8,2001-07-09 00:01:53
21,438,0.6,2001-07-09 00:01:53
22,1,0.8,1998-12-24 00:13:31
22,15,1.0,1998-12-24 00:06:41
22,16,1.0,1998-12-24 00:02:01
22,20,0.2,1998-12-24 00:15:56
22,36,1.0,1998-12-24 00:05:12
22,58,0.4,1998-12-24 00:00:41
22,98,0.6,1998-12-24 00:12:45
22,116,0.8,1998-12-24 00:04:13
22,154,1.0,1998-12-24 00:06:41
22,160,1.0,1998-12-24 00:04:14
22,162,0.6,1998-12-24 00:12:45
22,163,1.0,1998-12-24 00:10:02
22,187,0.6,1998-12-24 00:13:31
22,243,0.8,1998-12-24 00:11:37
22,247,0.8,1998-12-24 00:12:45
22,253,1.0,1998-12-24 00:15:26
22,254,1.0,1998-12-24 00:14:41
22,258,1.0,1998-12-24 00:03:09
22,259,0.6,1998-12-24 00:07:18
22,263,0.8,1998-12-24 00:03:41
22,267,0.8,1998-12-24 00:15:26
22,269,0.4,1998-12-24 00:18:00
22,300,1.0,1998-12-24 00:03:09
22,316,0.6,1998-12-24 00:18:26
22,332,0.8,1998-12-23 23:57:13
23,1,0.8,2001-07-04 07:02:29
23,14,0.8,2001-07-01 07:25:04
23,16,1.0,2001-07-02 10:50:51
23,19,0.6,2001-07-04 07:46:23
23,24,0.4,2001-07-14 07:53:45
23,32,0.8,2001-07-04 07:56:45
23,36,1.0,2001-07-01 07:40:15
23,53,0.6,2001-07-04 07:55:23
23,55,0.6,2001-07-14 07:55:54
23,58,1.0,2001-07-04 07:44:08
23,59,0.8,2001-07-04 07:46:23
23,62,0.8,2001-07-04 07:49:47
23,66,0.8,2001-07-04 07:06:38
